id,age,job,marital,education,default,balance,housing,loan,date,duration,campaign,pdays,previous,poutcome,deposit
6223,32,technician,single,tertiary,no,0,0,0,20-Aug-21,72,4,-1,0,unknown,0
6224,28,admin.,single,secondary,no,520,1,0,15-Jun-21,29,1,-1,0,unknown,0
6225,46,self-employed,married,secondary,no,567,0,0,18-Jul-21,142,10,-1,0,unknown,0
6226,44,management,married,tertiary,no,7177,0,0,19-Jun-21,89,2,-1,0,unknown,0
6227,55,management,divorced,primary,no,3629,1,0,30-May-21,87,1,-1,0,unknown,0
6228,75,retired,divorced,secondary,no,2199,0,0,13-Nov-21,137,1,-1,0,unknown,0
6229,41,management,married,tertiary,no,223,1,0,16-May-21,124,1,-1,0,unknown,0
6230,30,blue-collar,single,primary,no,185,0,0,26-Jun-21,11,1,-1,0,unknown,0
6231,33,entrepreneur,married,secondary,no,5809,1,0,22-Aug-21,219,4,-1,0,unknown,0
6232,43,unemployed,married,secondary,no,210,1,0,12-May-21,88,5,-1,0,unknown,0
6233,49,self-employed,married,secondary,no,-199,1,1,29-Jan-21,385,1,-1,0,unknown,0
6234,32,blue-collar,married,secondary,no,897,1,0,7-Apr-21,293,3,322,2,failure,0
6235,26,blue-collar,divorced,secondary,no,0,1,0,19-May-21,48,3,-1,0,unknown,0
6236,55,blue-collar,divorced,secondary,no,7378,0,0,14-May-21,316,3,-1,0,unknown,0
6237,46,management,single,tertiary,no,593,1,0,29-Jan-21,190,3,-1,0,unknown,0
6238,31,management,married,tertiary,no,1224,1,1,20-Nov-21,75,2,119,2,success,0
6239,34,management,married,tertiary,no,3031,0,0,14-Aug-21,94,6,-1,0,unknown,0
6240,37,blue-collar,married,primary,no,708,1,0,2-Feb-21,51,1,-1,0,unknown,0
6241,29,technician,single,tertiary,no,542,1,0,9-May-21,338,3,-1,0,unknown,0
6242,24,admin.,single,tertiary,no,1141,1,0,23-May-21,230,1,-1,0,unknown,0
6243,46,admin.,married,secondary,no,-42,0,1,28-Jul-21,181,12,-1,0,unknown,0
6244,41,management,married,tertiary,no,-556,1,1,26-May-21,127,3,-1,0,unknown,0
6245,52,services,married,unknown,no,482,1,1,28-Jul-21,83,7,-1,0,unknown,0
6246,27,services,single,tertiary,no,1501,1,0,24-Jul-21,187,1,-1,0,unknown,0
6247,44,management,married,tertiary,no,1850,1,0,6-May-21,274,1,-1,0,unknown,0
6248,39,technician,married,secondary,no,2266,0,0,22-May-21,86,1,93,4,success,0
6249,52,housemaid,married,primary,no,3283,0,0,11-Jun-21,553,1,-1,0,unknown,0
6250,77,retired,single,primary,no,300,0,0,9-Sep-21,511,1,-1,0,unknown,0
6251,35,technician,married,secondary,no,1,1,1,21-May-21,85,1,-1,0,unknown,0
6252,49,management,divorced,tertiary,no,178,0,0,6-Aug-21,174,2,-1,0,unknown,0
6253,37,housemaid,married,secondary,no,187,0,0,12-Jun-21,165,1,-1,0,unknown,0
6254,46,management,married,tertiary,no,229,1,0,5-May-21,197,1,-1,0,unknown,0
6255,43,entrepreneur,single,tertiary,no,42,0,0,7-Jul-21,285,1,-1,0,unknown,0
6256,35,blue-collar,married,primary,no,-367,1,0,11-May-21,77,1,350,1,failure,0
6257,29,admin.,single,tertiary,no,8,0,1,2-Mar-21,107,1,-1,0,unknown,0
6258,52,housemaid,married,primary,no,256,0,0,6-Aug-21,137,1,-1,0,unknown,0
6259,55,management,married,secondary,no,2410,1,0,17-Nov-21,135,1,-1,0,unknown,0
6260,33,technician,married,tertiary,no,2976,1,0,9-Nov-21,465,2,95,12,other,0
6261,40,blue-collar,divorced,secondary,no,-426,0,1,26-May-21,245,1,-1,0,unknown,0
6262,39,blue-collar,married,secondary,no,39,1,0,18-Jun-21,34,6,-1,0,unknown,0
6263,61,blue-collar,divorced,primary,no,1428,1,0,5-May-21,82,2,-1,0,unknown,0
6264,63,retired,married,secondary,no,2030,0,0,6-Apr-21,61,6,-1,0,unknown,0
6265,44,management,married,tertiary,no,-1636,1,1,11-May-21,257,1,-1,0,unknown,0
6266,52,services,married,secondary,no,108,1,0,15-May-21,543,12,-1,0,unknown,0
6267,58,unemployed,single,tertiary,no,2094,0,0,1-Jun-21,161,2,-1,0,unknown,0
6268,38,admin.,married,secondary,no,47,1,1,31-Jul-21,50,11,-1,0,unknown,0
6269,51,housemaid,married,primary,no,618,1,1,4-Feb-21,69,1,-1,0,unknown,0
6270,29,self-employed,single,tertiary,no,162,0,1,25-Jul-21,324,1,-1,0,unknown,0
6271,42,management,married,tertiary,no,-671,0,0,28-Aug-21,80,2,-1,0,unknown,0
6272,56,blue-collar,married,primary,no,136,0,0,4-Aug-21,270,1,-1,0,unknown,0
6273,55,technician,married,secondary,no,6958,1,1,13-May-21,178,2,-1,0,unknown,0
6274,43,blue-collar,married,primary,no,953,1,0,19-May-21,135,1,-1,0,unknown,0
6275,27,blue-collar,married,secondary,no,821,1,1,16-Sep-21,23,1,778,41,other,0
6276,54,services,married,secondary,no,131,0,0,14-Aug-21,252,2,-1,0,unknown,0
6277,25,management,single,secondary,no,1272,1,0,24-Jul-21,342,2,-1,0,unknown,0
6278,33,blue-collar,married,primary,no,-306,1,1,13-May-21,851,4,-1,0,unknown,0
6279,46,admin.,divorced,secondary,no,3201,1,0,13-May-21,157,3,-1,0,unknown,0
6280,26,services,single,secondary,no,1114,0,0,9-Feb-21,44,2,-1,0,unknown,0
6281,30,admin.,married,tertiary,no,4168,0,0,3-Jun-21,198,1,-1,0,unknown,0
6282,39,technician,married,secondary,no,0,1,0,5-May-21,203,1,-1,0,unknown,0
6283,58,admin.,married,unknown,no,0,1,0,17-Nov-21,219,1,186,2,failure,0
6284,49,blue-collar,married,secondary,no,3309,1,0,15-May-21,349,2,-1,0,unknown,0
6285,49,services,married,secondary,no,1377,1,0,7-May-21,1101,1,-1,0,unknown,0
6286,43,housemaid,married,secondary,no,150,0,0,28-Jul-21,290,7,-1,0,unknown,0
6287,60,management,married,tertiary,no,553,1,0,2-Feb-21,343,1,210,3,success,0
6288,57,technician,married,secondary,no,458,0,1,15-Jul-21,177,3,-1,0,unknown,0
6289,38,technician,married,secondary,no,565,0,0,20-Aug-21,93,2,-1,0,unknown,0
6290,56,technician,married,secondary,no,0,1,1,29-Apr-21,152,1,223,3,other,0
6291,45,self-employed,married,secondary,no,2278,0,0,17-Nov-21,1735,2,-1,0,unknown,0
6292,45,management,married,tertiary,no,210,1,0,21-Jul-21,623,1,-1,0,unknown,0
6293,44,blue-collar,married,unknown,no,15578,1,0,29-May-21,401,1,-1,0,unknown,0
6294,40,blue-collar,married,primary,no,236,1,0,20-May-21,167,2,-1,0,unknown,0
6295,38,management,single,tertiary,no,1704,0,0,1-Sep-21,222,1,-1,0,unknown,0
6296,55,admin.,divorced,secondary,no,1693,0,0,10-Aug-21,247,1,102,3,success,0
6297,40,technician,married,secondary,no,372,1,0,21-Nov-21,365,1,100,2,failure,0
6298,35,blue-collar,single,primary,no,1147,1,1,7-May-21,29,1,-1,0,unknown,0
6299,32,blue-collar,married,secondary,no,3166,1,0,20-Nov-21,418,3,-1,0,unknown,0
6300,31,self-employed,married,primary,no,1074,1,0,23-May-21,1438,2,-1,0,unknown,0
6301,49,blue-collar,divorced,secondary,no,23,0,0,17-Nov-21,221,2,-1,0,unknown,0
6302,55,retired,married,secondary,no,1431,0,1,28-Jan-21,107,1,-1,0,unknown,0
6303,51,blue-collar,married,secondary,no,814,1,0,14-May-21,17,8,-1,0,unknown,0
6304,30,unemployed,married,secondary,no,142,1,0,20-May-21,350,4,-1,0,unknown,0
6305,37,admin.,single,secondary,no,810,1,0,8-Apr-21,376,1,295,1,failure,0
6306,36,management,married,tertiary,no,1604,1,0,11-Jun-21,47,3,-1,0,unknown,0
6307,51,management,divorced,tertiary,no,0,1,0,28-Jul-21,534,4,-1,0,unknown,0
6308,29,admin.,single,secondary,no,488,1,0,4-Jun-21,105,1,-1,0,unknown,0
6309,32,student,single,unknown,no,4110,0,0,6-Feb-21,119,8,-1,0,unknown,0
6310,36,services,married,secondary,no,1746,1,0,7-Apr-21,15,1,316,1,failure,0
6311,32,blue-collar,married,secondary,no,-208,1,1,9-May-21,325,1,-1,0,unknown,0
6312,56,retired,married,primary,no,152,1,1,30-Jul-21,65,7,-1,0,unknown,0
6313,46,services,married,secondary,no,0,0,0,18-Aug-21,74,4,-1,0,unknown,0
6314,39,admin.,divorced,secondary,no,399,1,1,14-Aug-21,133,2,-1,0,unknown,0
6315,57,retired,married,primary,no,318,0,0,22-Aug-21,371,4,-1,0,unknown,0
6316,53,management,married,tertiary,no,9072,0,0,18-Nov-21,117,2,-1,0,unknown,0
6317,33,technician,married,secondary,no,3071,1,1,21-Jul-21,323,1,-1,0,unknown,0
6318,43,blue-collar,divorced,primary,no,177,0,0,3-Feb-21,124,1,-1,0,unknown,0
6319,40,management,married,tertiary,no,10786,0,0,20-Jun-21,111,3,-1,0,unknown,0
6320,44,admin.,married,secondary,yes,0,0,1,30-Jun-21,76,3,-1,0,unknown,0
6321,59,admin.,married,primary,no,879,1,0,30-Jan-21,126,5,259,7,failure,0
6322,59,retired,married,secondary,no,1887,0,0,28-Aug-21,88,8,-1,0,unknown,0
6323,28,services,single,secondary,no,3331,1,0,28-May-21,229,2,-1,0,unknown,0
6324,26,management,single,tertiary,no,3,1,0,23-Jul-21,106,1,-1,0,unknown,0
6325,59,management,single,tertiary,no,7668,0,0,5-Aug-21,124,1,-1,0,unknown,0
6326,78,retired,divorced,primary,no,55,0,0,5-Nov-21,143,3,90,1,other,0
6327,33,services,married,primary,no,0,1,0,7-May-21,227,2,-1,0,unknown,0
6328,38,blue-collar,divorced,secondary,no,2998,1,0,11-Jun-21,91,1,-1,0,unknown,0
6329,35,self-employed,married,secondary,no,524,1,0,21-Nov-21,484,4,-1,0,unknown,0
6330,30,technician,single,tertiary,no,106,1,0,13-May-21,119,3,-1,0,unknown,0
6331,31,services,single,secondary,no,85,0,0,16-Jul-21,151,1,-1,0,unknown,0
6332,35,technician,married,secondary,no,249,0,0,21-Aug-21,205,8,-1,0,unknown,0
6333,45,management,married,tertiary,no,10,0,0,26-Aug-21,133,7,-1,0,unknown,0
6334,40,admin.,married,secondary,no,523,1,1,8-May-21,598,3,-1,0,unknown,0
6335,50,services,married,secondary,no,1321,0,0,17-Jun-21,271,2,-1,0,unknown,0
6336,29,admin.,single,secondary,no,-194,1,0,7-May-21,127,1,-1,0,unknown,0
6337,41,unemployed,single,tertiary,no,4517,1,0,20-Nov-21,137,1,-1,0,unknown,0
6338,44,technician,married,tertiary,no,964,0,0,29-Jul-21,158,2,-1,0,unknown,0
6339,29,unknown,single,secondary,no,923,0,0,26-May-21,333,1,-1,0,unknown,0
6340,49,technician,divorced,secondary,no,2677,1,1,31-Jul-21,67,3,-1,0,unknown,0
6341,30,admin.,single,secondary,no,873,0,0,7-Oct-21,301,1,216,2,failure,0
6342,37,blue-collar,married,unknown,no,-1050,1,0,2-Jun-21,548,2,-1,0,unknown,0
6343,52,admin.,divorced,secondary,no,361,0,1,20-Nov-21,147,1,-1,0,unknown,0
6344,30,management,single,tertiary,no,1466,0,0,12-Aug-21,111,4,-1,0,unknown,0
6345,40,admin.,single,secondary,no,782,1,0,21-Dec-21,94,5,202,17,failure,0
6346,33,blue-collar,married,secondary,no,3576,1,0,2-Apr-21,124,1,308,2,other,0
6347,34,self-employed,single,secondary,no,3,1,0,5-May-21,301,1,-1,0,unknown,0
6348,33,blue-collar,married,secondary,no,-112,1,0,28-May-21,132,1,-1,0,unknown,0
6349,35,unemployed,married,secondary,no,759,0,0,19-Nov-21,556,3,-1,0,unknown,0
6350,54,management,married,tertiary,no,195,0,1,4-Feb-21,47,1,265,6,other,0
6351,32,services,married,secondary,no,15,1,0,15-May-21,391,1,-1,0,unknown,0
6352,32,technician,married,tertiary,no,-1053,1,0,21-Jul-21,357,3,-1,0,unknown,0
6353,44,management,married,secondary,no,488,0,1,29-Jan-21,138,2,183,11,failure,0
6354,53,technician,married,secondary,no,287,0,0,6-Feb-21,13,5,-1,0,unknown,0
6355,53,admin.,married,secondary,no,578,0,0,29-Aug-21,59,2,-1,0,unknown,0
6356,40,management,single,tertiary,no,1509,0,0,12-May-21,333,1,58,3,failure,0
6357,29,admin.,single,secondary,no,3794,0,0,30-Apr-21,249,1,-1,0,unknown,0
6358,36,housemaid,married,primary,no,4324,1,0,14-Jul-21,565,4,-1,0,unknown,0
6359,40,blue-collar,divorced,secondary,no,793,1,0,15-May-21,109,1,-1,0,unknown,0
6360,58,services,married,primary,no,943,1,0,3-Jun-21,243,3,-1,0,unknown,0
6361,34,management,married,tertiary,no,0,1,1,10-Jul-21,129,1,-1,0,unknown,0
6362,60,blue-collar,married,secondary,no,19447,1,0,9-Jul-21,196,1,-1,0,unknown,0
6363,23,student,single,unknown,no,565,0,0,28-May-21,162,7,-1,0,unknown,0
6364,59,unknown,married,unknown,no,1541,0,0,5-Aug-21,790,1,-1,0,unknown,0
6365,42,technician,married,tertiary,no,1079,0,0,31-Jul-21,61,2,-1,0,unknown,0
6366,50,management,married,tertiary,no,0,0,0,10-Aug-21,232,3,130,3,other,0
6367,31,management,single,secondary,no,1310,1,0,18-May-21,12,2,-1,0,unknown,0
6368,31,management,single,tertiary,no,98,0,0,11-Aug-21,69,2,-1,0,unknown,0
6369,28,admin.,married,secondary,no,5,1,0,18-Jul-21,121,1,-1,0,unknown,0
6370,56,admin.,married,primary,no,0,1,0,3-Apr-21,353,2,227,4,failure,0
6371,23,student,single,secondary,no,9216,0,0,5-Jun-21,471,2,-1,0,unknown,0
6372,30,entrepreneur,married,secondary,no,2551,1,0,5-Jun-21,142,2,-1,0,unknown,0
6373,54,technician,married,secondary,no,0,0,0,14-Aug-21,159,2,106,6,success,0
6374,35,blue-collar,married,secondary,no,154,1,0,23-May-21,211,4,-1,0,unknown,0
6375,29,admin.,married,secondary,no,-150,1,0,6-May-21,328,1,-1,0,unknown,0
6376,48,management,married,primary,no,427,0,0,17-Nov-21,62,1,-1,0,unknown,0
6377,43,admin.,single,tertiary,no,664,1,0,17-Apr-21,119,1,-1,0,unknown,0
6378,40,management,single,tertiary,no,0,0,0,26-Aug-21,58,7,-1,0,unknown,0
6379,38,entrepreneur,married,secondary,no,680,1,0,19-May-21,144,2,-1,0,unknown,0
6380,30,admin.,married,secondary,no,4,0,0,20-Jun-21,7,2,-1,0,unknown,0
6381,60,blue-collar,married,secondary,no,196,0,0,20-Jun-21,583,3,-1,0,unknown,0
6382,31,entrepreneur,divorced,secondary,no,290,1,0,13-Apr-21,230,1,-1,0,unknown,0
6383,28,student,single,tertiary,no,221,1,0,15-May-21,176,1,-1,0,unknown,0
6384,31,technician,married,secondary,no,180,0,0,26-May-21,222,1,70,2,success,0
6385,48,services,single,primary,no,-139,0,0,13-May-21,75,2,-1,0,unknown,0
6386,36,blue-collar,single,primary,no,79,0,0,20-Jun-21,9,3,-1,0,unknown,0
6387,41,management,divorced,tertiary,no,236,0,0,3-Feb-21,159,2,-1,0,unknown,0
6388,35,management,single,tertiary,no,1120,0,0,21-Sep-21,4,1,771,2,success,0
6389,51,management,divorced,tertiary,no,-2282,1,1,14-Jul-21,301,6,-1,0,unknown,0
6390,35,blue-collar,married,secondary,no,2200,1,0,17-Apr-21,14,1,-1,0,unknown,0
6391,51,management,single,unknown,no,-461,1,0,28-May-21,33,2,-1,0,unknown,0
6392,56,blue-collar,married,secondary,no,385,0,0,20-Aug-21,210,3,-1,0,unknown,0
6393,59,retired,married,secondary,no,2291,0,1,14-Jul-21,127,3,-1,0,unknown,0
6394,27,services,married,secondary,no,54,1,0,18-May-21,97,1,370,1,failure,0
6395,48,services,married,secondary,no,2850,1,0,6-Aug-21,107,3,-1,0,unknown,0
6396,24,admin.,single,secondary,no,1235,1,1,30-May-21,76,3,-1,0,unknown,0
6397,56,admin.,married,secondary,no,360,1,1,24-Jul-21,98,2,-1,0,unknown,0
6398,34,management,married,tertiary,no,1352,0,0,8-Aug-21,265,2,-1,0,unknown,0
6399,35,technician,married,secondary,no,905,0,1,21-Aug-21,114,2,-1,0,unknown,0
6400,57,retired,married,tertiary,no,138,0,0,26-May-21,157,5,-1,0,unknown,0
6401,30,blue-collar,single,secondary,no,0,1,0,14-Jul-21,768,2,-1,0,unknown,0
6402,40,admin.,divorced,secondary,no,221,1,0,13-May-21,154,2,-1,0,unknown,0
6403,48,blue-collar,married,primary,no,-254,0,1,29-Aug-21,134,4,-1,0,unknown,0
6404,35,management,married,tertiary,no,1510,1,0,9-May-21,61,1,-1,0,unknown,0
6405,46,services,married,secondary,no,1757,1,0,14-May-21,380,4,-1,0,unknown,0
6406,30,blue-collar,married,primary,no,0,1,0,6-May-21,239,2,-1,0,unknown,0
6407,37,services,single,secondary,no,934,1,0,16-May-21,242,3,-1,0,unknown,0
6408,30,unemployed,married,tertiary,no,0,1,0,18-Nov-21,756,1,-1,0,unknown,0
6409,46,management,married,tertiary,no,1217,1,0,15-May-21,236,1,-1,0,unknown,0
6410,43,blue-collar,divorced,primary,no,-57,1,0,16-May-21,221,2,-1,0,unknown,0
6411,40,blue-collar,single,secondary,no,82,1,0,13-May-21,135,6,370,5,failure,0
6412,34,unemployed,married,secondary,no,438,1,1,9-Apr-21,272,1,323,1,failure,0
6413,43,admin.,divorced,secondary,no,729,1,0,30-May-21,668,2,-1,0,unknown,0
6414,31,services,married,secondary,no,0,1,0,29-Jan-21,224,2,-1,0,unknown,0
6415,37,blue-collar,married,secondary,no,374,1,0,7-May-21,944,3,-1,0,unknown,0
6416,49,self-employed,single,tertiary,no,-341,0,1,18-Nov-21,920,2,-1,0,unknown,0
6417,38,blue-collar,married,secondary,no,-367,1,1,12-May-21,354,1,-1,0,unknown,0
6418,27,admin.,single,secondary,no,592,1,1,5-Feb-21,466,3,-1,0,unknown,0
6419,35,management,divorced,tertiary,no,457,1,0,5-Feb-21,114,3,-1,0,unknown,0
6420,47,unemployed,single,secondary,no,4819,0,0,18-Nov-21,144,1,-1,0,unknown,0
6421,56,blue-collar,married,primary,no,-85,1,1,26-May-21,118,1,-1,0,unknown,0
6422,26,self-employed,single,secondary,no,467,1,1,4-Jun-21,90,2,-1,0,unknown,0
6423,29,admin.,single,secondary,no,-309,1,1,4-Jun-21,215,1,-1,0,unknown,0
6424,53,blue-collar,married,secondary,no,21522,0,0,24-Jun-21,146,4,-1,0,unknown,0
6425,38,blue-collar,married,primary,no,467,1,0,16-May-21,379,1,-1,0,unknown,0
6426,33,blue-collar,married,tertiary,no,870,0,1,8-Jul-21,545,3,-1,0,unknown,0
6427,30,blue-collar,single,secondary,no,-93,1,0,27-May-21,149,2,-1,0,unknown,0
6428,36,admin.,married,secondary,no,75,1,0,4-Jul-21,52,4,-1,0,unknown,0
6429,37,blue-collar,single,secondary,no,292,0,0,8-Sep-21,9,1,-1,0,unknown,0
6430,60,blue-collar,married,secondary,no,0,0,1,5-Jun-21,124,1,-1,0,unknown,0
6431,48,management,married,tertiary,no,263,1,0,5-May-21,350,2,-1,0,unknown,0
6432,32,management,married,tertiary,no,134,0,1,29-Aug-21,162,2,-1,0,unknown,0
6433,31,self-employed,single,tertiary,no,91,0,0,23-May-21,206,1,-1,0,unknown,0
6434,54,management,married,tertiary,no,0,0,1,19-Nov-21,307,3,-1,0,unknown,0
6435,31,self-employed,married,tertiary,no,229,0,0,29-Jan-21,184,1,-1,0,unknown,0
6436,31,blue-collar,married,secondary,no,892,1,0,29-Jul-21,25,22,-1,0,unknown,0
6437,29,services,single,secondary,no,197,1,0,5-May-21,19,2,-1,0,unknown,0
6438,23,blue-collar,married,primary,no,-213,0,0,13-May-21,165,2,-1,0,unknown,0
6439,51,management,married,tertiary,no,-321,0,0,6-Feb-21,470,2,9,2,other,0
6440,32,blue-collar,single,secondary,no,604,0,0,30-Jan-21,410,2,196,2,other,0
6441,48,management,married,primary,no,606,0,0,5-Mar-21,77,6,-1,0,unknown,0
6442,32,blue-collar,married,primary,no,1518,1,0,6-Feb-21,35,3,-1,0,unknown,0
6443,44,housemaid,married,secondary,no,192,0,0,11-Jun-21,232,2,-1,0,unknown,0
6444,35,management,married,tertiary,no,0,1,1,25-Jul-21,86,4,-1,0,unknown,0
6445,46,technician,married,secondary,yes,289,0,0,7-May-21,51,3,-1,0,unknown,0
6446,31,admin.,married,secondary,no,535,0,0,9-May-21,249,3,-1,0,unknown,0
6447,31,blue-collar,single,secondary,no,33,1,0,15-May-21,214,4,-1,0,unknown,0
6448,36,blue-collar,married,primary,no,243,1,1,30-May-21,118,2,-1,0,unknown,0
6449,35,services,married,tertiary,no,0,1,0,2-Jun-21,312,2,-1,0,unknown,0
6450,35,services,married,secondary,no,1279,1,0,16-Jun-21,114,5,-1,0,unknown,0
6451,36,technician,married,tertiary,no,1327,0,0,29-Oct-21,174,2,-1,0,unknown,0
6452,52,blue-collar,married,tertiary,no,297,1,0,18-Nov-21,62,2,195,1,failure,0
6453,27,technician,single,secondary,no,740,1,0,5-May-21,294,1,-1,0,unknown,0
6454,47,services,married,secondary,no,278,1,0,7-May-21,51,1,366,1,other,0
6455,43,unemployed,married,secondary,no,553,0,0,4-Feb-21,125,1,-1,0,unknown,0
6456,41,entrepreneur,married,primary,no,406,0,0,6-Jun-21,272,1,-1,0,unknown,0
6457,18,student,single,secondary,no,5,0,0,24-Aug-21,143,2,-1,0,unknown,0
6458,45,blue-collar,married,secondary,no,2071,0,1,22-Jul-21,1148,2,-1,0,unknown,0
6459,41,technician,married,secondary,no,0,0,0,28-Jan-21,411,2,156,8,other,0
6460,34,technician,married,tertiary,no,932,1,0,4-Jun-21,218,1,-1,0,unknown,0
6461,46,services,married,secondary,no,-119,1,0,22-Jul-21,151,3,-1,0,unknown,0
6462,38,technician,married,secondary,no,381,1,0,29-May-21,126,2,-1,0,unknown,0
6463,23,services,married,secondary,no,1309,1,0,3-Jun-21,349,2,-1,0,unknown,0
6464,73,retired,married,primary,no,542,0,0,29-Apr-21,107,5,-1,0,unknown,0
6465,41,technician,married,unknown,no,30,1,0,10-Jul-21,151,1,-1,0,unknown,0
6466,43,management,single,tertiary,no,0,0,0,11-Aug-21,155,2,-1,0,unknown,0
6467,51,management,married,tertiary,no,-15,0,0,25-Jul-21,212,2,-1,0,unknown,0
6468,45,services,married,unknown,no,318,0,0,16-Jul-21,63,2,-1,0,unknown,0
6469,47,housemaid,divorced,primary,no,1405,0,0,12-Jun-21,127,1,-1,0,unknown,0
6470,35,blue-collar,married,tertiary,no,5271,1,0,14-Apr-21,119,2,-1,0,unknown,0
6471,38,admin.,divorced,secondary,no,-51,0,1,30-Jan-21,102,1,-1,0,unknown,0
6472,31,management,married,tertiary,no,3914,0,1,29-Jan-21,266,1,-1,0,unknown,0
6473,49,entrepreneur,married,tertiary,no,4976,1,0,21-Nov-21,105,1,-1,0,unknown,0
6474,29,blue-collar,single,secondary,no,16,0,0,12-May-21,197,3,-1,0,unknown,0
6475,39,admin.,married,secondary,no,1595,1,0,5-Jun-21,102,2,-1,0,unknown,0
6476,41,entrepreneur,married,tertiary,no,306,1,0,20-Jun-21,102,3,-1,0,unknown,0
6477,34,blue-collar,single,secondary,no,215,0,0,5-Jun-21,329,1,94,3,success,0
6478,39,management,single,tertiary,no,0,1,0,12-May-21,561,4,369,3,failure,0
6479,78,retired,divorced,unknown,no,2628,0,0,14-Apr-21,129,2,-1,0,unknown,0
6480,33,management,married,tertiary,no,1778,0,0,26-May-21,134,1,103,1,success,0
6481,59,retired,married,primary,no,1423,1,0,15-May-21,584,2,-1,0,unknown,0
6482,52,management,married,tertiary,no,659,0,0,23-Jul-21,517,4,-1,0,unknown,0
6483,35,entrepreneur,married,tertiary,no,-31,1,0,21-Nov-21,171,2,-1,0,unknown,0
6484,43,admin.,married,secondary,yes,-204,1,0,26-May-21,163,2,-1,0,unknown,0
6485,43,technician,single,secondary,no,1462,0,0,9-Jun-21,75,2,-1,0,unknown,0
6486,36,blue-collar,married,secondary,no,723,1,0,31-Jul-21,101,2,-1,0,unknown,0
6487,36,admin.,single,tertiary,no,3954,1,0,21-May-21,432,1,-1,0,unknown,0
6488,45,unemployed,single,secondary,no,33,0,0,5-Feb-21,437,1,-1,0,unknown,0
6489,47,management,married,primary,no,4151,1,0,14-May-21,114,1,-1,0,unknown,0
6490,38,admin.,divorced,secondary,yes,0,0,1,21-Jul-21,126,3,-1,0,unknown,0
6491,45,entrepreneur,married,tertiary,no,219,1,1,28-Jul-21,118,4,-1,0,unknown,0
6492,33,technician,married,tertiary,no,2728,0,0,5-Aug-21,295,2,-1,0,unknown,0
6493,38,management,divorced,tertiary,no,76,0,0,30-Jan-21,220,3,-1,0,unknown,0
